Orthologous Groups Frequency Analysis
==================================================

Files processed: 27,866
Files with orthologous_groups: 18,159
Total orthologous_groups instances: 88,315
Unique orthologous_groups types: 57,191

Complete frequency list (sorted by frequency):
Rank	Term	Frequency	Percentage
26113	3A9JN@33154|Opisthokonta	1	0.001%
26114	3P7HR@4751|Fungi	1	0.001%
26115	3QZPM@4890|Ascomycota	1	0.001%
26116	205HC@147541|Dothideomycetes	1	0.001%
26117	4KIWT@92860|Pleosporales	1	0.001%
26118	2EYCY@1|root	1	0.001%
26119	2SZWN@2759|Eukaryota	1	0.001%
26120	3AC5G@33154|Opisthokonta	1	0.001%
26121	3P8NS@4751|Fungi	1	0.001%
26122	3QYME@4890|Ascomycota	1	0.001%
26123	203CV@147541|Dothideomycetes	1	0.001%
26124	4KFPT@92860|Pleosporales	1	0.001%
26125	2S8NQ@2759|Eukaryota	1	0.001%
26126	3A9DD@33154|Opisthokonta	1	0.001%
26127	3P7KG@4751|Fungi	1	0.001%
26128	3QXF1@4890|Ascomycota	1	0.001%
26129	2CKY2@1|root	1	0.001%
26130	2S3WN@2759|Eukaryota	1	0.001%
26131	3A31K@33154|Opisthokonta	1	0.001%
26132	3P372@4751|Fungi	1	0.001%
26133	3QVTN@4890|Ascomycota	1	0.001%
26134	20HD7@147545|Eurotiomycetes	1	0.001%
26135	3S5DA@5042|Eurotiales	1	0.001%
26136	2E6N1@1|root	1	0.001%
26137	2SDB7@2759|Eukaryota	1	0.001%
26138	3A47A@33154|Opisthokonta	1	0.001%
26139	3P4QH@4751|Fungi	1	0.001%
26140	3QW5H@4890|Ascomycota	1	0.001%
26141	202PQ@147541|Dothideomycetes	1	0.001%
26142	4KFG1@92860|Pleosporales	1	0.001%
26143	39UGI@33154|Opisthokonta	1	0.001%
26144	3P5TX@4751|Fungi	1	0.001%
26145	3QX04@4890|Ascomycota	1	0.001%
26146	204EU@147541|Dothideomycetes	1	0.001%
26147	4KI2M@92860|Pleosporales	1	0.001%
26148	2EEPD@1|root	1	0.001%
26149	2SK1W@2759|Eukaryota	1	0.001%
26150	39YMP@33154|Opisthokonta	1	0.001%
26151	3NZ0E@4751|Fungi	1	0.001%
26152	3QQ53@4890|Ascomycota	1	0.001%
26153	208RM@147541|Dothideomycetes	1	0.001%
26154	4KFHM@92860|Pleosporales	1	0.001%
26155	3AKX1@33154|Opisthokonta	1	0.001%
26156	3PDRM@4751|Fungi	1	0.001%
26157	3R3EN@4890|Ascomycota	1	0.001%
26158	219WH@147550|Sordariomycetes	1	0.001%
26159	3U97G@5139|Sordariales	1	0.001%
26160	3HFHN@35718|Chaetomiaceae	1	0.001%
26161	3Q0TC@4751|Fungi	1	0.001%
26162	3R7HF@4890|Ascomycota	1	0.001%
26163	21IK3@147550|Sordariomycetes	1	0.001%
26164	3TS5Y@5125|Hypocreales	1	0.001%
26165	3G5B5@34397|Clavicipitaceae	1	0.001%
26166	2T1FM@2759|Eukaryota	1	0.001%
26167	3AVVZ@33154|Opisthokonta	1	0.001%
26168	3PHYR@4751|Fungi	1	0.001%
26169	3R644@4890|Ascomycota	1	0.001%
26170	2E0XD@1|root	1	0.001%
26171	2S8AN@2759|Eukaryota	1	0.001%
26172	3A7VC@33154|Opisthokonta	1	0.001%
26173	3P65M@4751|Fungi	1	0.001%
26174	3QU3K@4890|Ascomycota	1	0.001%
26175	2CNIQ@1|root	1	0.001%
26176	2QWIX@2759|Eukaryota	1	0.001%
26177	39XFU@33154|Opisthokonta	1	0.001%
26178	3NZCS@4751|Fungi	1	0.001%
26179	3QR6X@4890|Ascomycota	1	0.001%
26180	20BNY@147545|Eurotiomycetes	1	0.001%
26181	2EBNX@1|root	1	0.001%
26182	2SHQG@2759|Eukaryota	1	0.001%
26183	398PV@33154|Opisthokonta	1	0.001%
26184	3P1HP@4751|Fungi	1	0.001%
26185	3QRZX@4890|Ascomycota	1	0.001%
26186	213VZ@147550|Sordariomycetes	1	0.001%
26187	2AJBV@1|root	1	0.001%
26188	2RZ6R@2759|Eukaryota	1	0.001%
26189	3A256@33154|Opisthokonta	1	0.001%
26190	3P39I@4751|Fungi	1	0.001%
26191	3QVW1@4890|Ascomycota	1	0.001%
26192	39U14@33154|Opisthokonta	1	0.001%
26193	3NU3Q@4751|Fungi	1	0.001%
26194	3QNXS@4890|Ascomycota	1	0.001%
26195	1ZYIR@147541|Dothideomycetes	1	0.001%
26196	4KBAG@92860|Pleosporales	1	0.001%
26197	2EI3F@1|root	1	0.001%
26198	2SNKW@2759|Eukaryota	1	0.001%
26199	3A0SD@33154|Opisthokonta	1	0.001%
26200	3P2MV@4751|Fungi	1	0.001%
26201	3QNYF@4890|Ascomycota	1	0.001%
26202	20GTV@147545|Eurotiomycetes	1	0.001%
26203	3MX7K@451870|Chaetothyriomycetidae	1	0.001%
26204	291IG@1|root	1	0.001%
26205	2R8ED@2759|Eukaryota	1	0.001%
26206	38N6D@33154|Opisthokonta	1	0.001%
26207	3PQ2U@4751|Fungi	1	0.001%
26208	3R9GT@4890|Ascomycota	1	0.001%
26209	2083P@147541|Dothideomycetes	1	0.001%
26210	4KIJ9@92860|Pleosporales	1	0.001%
26211	28M9A@1|root	1	0.001%
26212	2QTSJ@2759|Eukaryota	1	0.001%
26213	39U6W@33154|Opisthokonta	1	0.001%
26214	3NZTY@4751|Fungi	1	0.001%
26215	3QR1Z@4890|Ascomycota	1	0.001%
26216	20R60@147545|Eurotiomycetes	1	0.001%
26217	3S39X@5042|Eurotiales	1	0.001%
26218	2BW7Y@1|root	1	0.001%
26219	2S8YH@2759|Eukaryota	1	0.001%
26220	3A069@33154|Opisthokonta	1	0.001%
26221	3P2A7@4751|Fungi	1	0.001%
26222	3QUM3@4890|Ascomycota	1	0.001%
26223	2102J@147548|Leotiomycetes	1	0.001%
26224	39TYA@33154|Opisthokonta	1	0.001%
26225	3NVQ1@4751|Fungi	1	0.001%
26226	3QNQF@4890|Ascomycota	1	0.001%
26227	218PR@147550|Sordariomycetes	1	0.001%
26228	3TDEF@5125|Hypocreales	1	0.001%
26229	1FXRB@110618|Nectriaceae	1	0.001%
26230	39JQB@33154|Opisthokonta	1	0.001%
26231	3Q428@4751|Fungi	1	0.001%
26232	3RM6P@4890|Ascomycota	1	0.001%
26233	209MQ@147541|Dothideomycetes	1	0.001%
26234	4KCNK@92860|Pleosporales	1	0.001%
26235	2D3V8@1|root	1	0.001%
26236	2SSWE@2759|Eukaryota	1	0.001%
26237	3AAUX@33154|Opisthokonta	1	0.001%
26238	3PHPM@4751|Fungi	1	0.001%
26239	3QZCE@4890|Ascomycota	1	0.001%
26240	20396@147541|Dothideomycetes	1	0.001%
26241	4KHI1@92860|Pleosporales	1	0.001%
26242	2EIU2@1|root	1	0.001%
26243	2SP5P@2759|Eukaryota	1	0.001%
26244	3A8K2@33154|Opisthokonta	1	0.001%
26245	3P7JE@4751|Fungi	1	0.001%
26246	3R1YH@4890|Ascomycota	1	0.001%
26247	21AK8@147550|Sordariomycetes	1	0.001%
26248	2156B@147550|Sordariomycetes	1	0.001%
26249	3THX3@5125|Hypocreales	1	0.001%
26250	3U37Z@5129|Hypocreaceae	1	0.001%
26251	2EP8J@1|root	1	0.001%
26252	2SSGU@2759|Eukaryota	1	0.001%
26253	3ATX7@33154|Opisthokonta	1	0.001%
26254	3PHTA@4751|Fungi	1	0.001%
26255	3QWPD@4890|Ascomycota	1	0.001%
26256	20IDA@147545|Eurotiomycetes	1	0.001%
26257	3B45K@33183|Onygenales	1	0.001%
26258	205EI@147541|Dothideomycetes	1	0.001%
26259	4KJNT@92860|Pleosporales	1	0.001%
26260	2CY9Y@1|root	1	0.001%
26261	2S32V@2759|Eukaryota	1	0.001%
26262	39JHX@33154|Opisthokonta	1	0.001%
26263	3Q3V1@4751|Fungi	1	0.001%
26264	3RKY4@4890|Ascomycota	1	0.001%
26265	1ZXAH@147541|Dothideomycetes	1	0.001%
26266	4KBN6@92860|Pleosporales	1	0.001%
26267	3AFSP@33154|Opisthokonta	1	0.001%
26268	3PB1Z@4751|Fungi	1	0.001%
26269	3R2GJ@4890|Ascomycota	1	0.001%
26270	20MPC@147545|Eurotiomycetes	1	0.001%
26271	2CZTU@1|root	1	0.001%
26272	2S4S5@2759|Eukaryota	1	0.001%
26273	3A7BZ@33154|Opisthokonta	1	0.001%
26274	3P5VZ@4751|Fungi	1	0.001%
26275	3QY0A@4890|Ascomycota	1	0.001%
26276	2C3UX@1|root	1	0.001%
26277	2SH5D@2759|Eukaryota	1	0.001%
26278	3A2S4@33154|Opisthokonta	1	0.001%
26279	3P3BZ@4751|Fungi	1	0.001%
26280	3QVIP@4890|Ascomycota	1	0.001%
26281	202U1@147541|Dothideomycetes	1	0.001%
26282	4KHYI@92860|Pleosporales	1	0.001%
26283	2EK8P@1|root	1	0.001%
26284	2SQ74@2759|Eukaryota	1	0.001%
26285	3A8TG@33154|Opisthokonta	1	0.001%
26286	3P75Z@4751|Fungi	1	0.001%
26287	3QYJD@4890|Ascomycota	1	0.001%
26288	20313@147541|Dothideomycetes	1	0.001%
26289	2EQSA@1|root	1	0.001%
26290	2STQS@2759|Eukaryota	1	0.001%
26291	39U3N@33154|Opisthokonta	1	0.001%
26292	3P07I@4751|Fungi	1	0.001%
26293	3QRUE@4890|Ascomycota	1	0.001%
26294	202NM@147541|Dothideomycetes	1	0.001%
26295	39VJA@33154|Opisthokonta	1	0.001%
26296	3NWSG@4751|Fungi	1	0.001%
26297	3QRRU@4890|Ascomycota	1	0.001%
26298	20AIG@147545|Eurotiomycetes	1	0.001%
26299	3SEZ5@5042|Eurotiales	1	0.001%
26300	2D35W@1|root	1	0.001%
26301	2SQB8@2759|Eukaryota	1	0.001%
26302	3AKN7@33154|Opisthokonta	1	0.001%
26303	3PEAS@4751|Fungi	1	0.001%
26304	3QVPD@4890|Ascomycota	1	0.001%
26305	20NFX@147545|Eurotiomycetes	1	0.001%
26306	4KCS3@92860|Pleosporales	1	0.001%
26307	2S3AM@2759|Eukaryota	1	0.001%
26308	3A0K9@33154|Opisthokonta	1	0.001%
26309	3P2IU@4751|Fungi	1	0.001%
26310	3QV0P@4890|Ascomycota	1	0.001%
26311	202QV@147541|Dothideomycetes	1	0.001%
26312	4KGG3@92860|Pleosporales	1	0.001%
26313	2EQGQ@1|root	1	0.001%
26314	2STGS@2759|Eukaryota	1	0.001%
26315	39WV1@33154|Opisthokonta	1	0.001%
26316	3P1PV@4751|Fungi	1	0.001%
26317	3QNVS@4890|Ascomycota	1	0.001%
26318	2038I@147541|Dothideomycetes	1	0.001%
26319	4KETW@92860|Pleosporales	1	0.001%
26320	2BWI9@1|root	1	0.001%
26321	2S6UT@2759|Eukaryota	1	0.001%
26322	3A8RD@33154|Opisthokonta	1	0.001%
26323	3P6KZ@4751|Fungi	1	0.001%
26324	3QUZZ@4890|Ascomycota	1	0.001%
26325	2EM2R@1|root	1	0.001%
26326	2SQUF@2759|Eukaryota	1	0.001%
26327	3A64G@33154|Opisthokonta	1	0.001%
26328	3P5UM@4751|Fungi	1	0.001%
26329	3QXKM@4890|Ascomycota	1	0.001%
26330	202K5@147541|Dothideomycetes	1	0.001%
26331	2DHMX@1|root	1	0.001%
26332	2S5WX@2759|Eukaryota	1	0.001%
26333	3A5SS@33154|Opisthokonta	1	0.001%
26334	3P4XQ@4751|Fungi	1	0.001%
26335	3QWUJ@4890|Ascomycota	1	0.001%
26336	205E2@147541|Dothideomycetes	1	0.001%
26337	4KF9C@92860|Pleosporales	1	0.001%
26338	2DZH2@1|root	1	0.001%
26339	2S712@2759|Eukaryota	1	0.001%
26340	3A8Z0@33154|Opisthokonta	1	0.001%
26341	3P6ZT@4751|Fungi	1	0.001%
26342	3QYNZ@4890|Ascomycota	1	0.001%
26343	206VS@147541|Dothideomycetes	1	0.001%
26344	3MMVJ@451867|Dothideomycetidae	1	0.001%
26345	29WD9@1|root	1	0.001%
26346	2RXPA@2759|Eukaryota	1	0.001%
26347	39UZ9@33154|Opisthokonta	1	0.001%
26348	3NW7I@4751|Fungi	1	0.001%
26349	3QRJA@4890|Ascomycota	1	0.001%
26350	201W3@147541|Dothideomycetes	1	0.001%
26351	4KEUR@92860|Pleosporales	1	0.001%
26352	20U91@147545|Eurotiomycetes	1	0.001%
26353	3SE7E@5042|Eurotiales	1	0.001%
26354	2BWG8@1|root	1	0.001%
26355	2Z8GJ@2|Bacteria	1	0.001%
26356	2ID0A@201174|Actinobacteria	1	0.001%
26357	3A4DI@33154|Opisthokonta	1	0.001%
26358	3P532@4751|Fungi	1	0.001%
26359	3QT8N@4890|Ascomycota	1	0.001%
26360	29QFI@1|root	1	0.001%
26361	2RX8J@2759|Eukaryota	1	0.001%
26362	39YKX@33154|Opisthokonta	1	0.001%
26363	3P0SR@4751|Fungi	1	0.001%
26364	3QQ2F@4890|Ascomycota	1	0.001%
26365	20BR1@147545|Eurotiomycetes	1	0.001%
26366	3MY76@451870|Chaetothyriomycetidae	1	0.001%
26367	3QJSQ@4890|Ascomycota	1	0.001%
26368	1ZZFJ@147541|Dothideomycetes	1	0.001%
26369	4KCKY@92860|Pleosporales	1	0.001%
26370	38EWZ@33154|Opisthokonta	1	0.001%
26371	3NZ5S@4751|Fungi	1	0.001%
26372	3QP0M@4890|Ascomycota	1	0.001%
26373	1ZZWX@147541|Dothideomycetes	1	0.001%
26374	4KASS@92860|Pleosporales	1	0.001%
26375	KOG1231@2759|Eukaryota	1	0.001%
26376	38PFK@33154|Opisthokonta	1	0.001%
26377	3NWXH@4751|Fungi	1	0.001%
26378	3QNZE@4890|Ascomycota	1	0.001%
26379	20ZMB@147548|Leotiomycetes	1	0.001%
26380	20ZG1@147548|Leotiomycetes	1	0.001%
26381	KOG3331@1|root	1	0.001%
26382	KOG3331@2759|Eukaryota	1	0.001%
26383	3A0M2@33154|Opisthokonta	1	0.001%
26384	3P2HC@4751|Fungi	1	0.001%
26385	3QVI2@4890|Ascomycota	1	0.001%
26386	2022X@147541|Dothideomycetes	1	0.001%
26387	4KDA4@92860|Pleosporales	1	0.001%
26388	KOG1262@2759|Eukaryota	1	0.001%
26389	38BVQ@33154|Opisthokonta	1	0.001%
26390	3NV7Z@4751|Fungi	1	0.001%
26391	3QJJW@4890|Ascomycota	1	0.001%
26392	204FS@147541|Dothideomycetes	1	0.001%
26393	4KBZ9@92860|Pleosporales	1	0.001%
26394	2EKC1@1|root	1	0.001%
26395	2SQ9U@2759|Eukaryota	1	0.001%
26396	3AKTC@33154|Opisthokonta	1	0.001%
26397	3PDT5@4751|Fungi	1	0.001%
26398	3RBDY@4890|Ascomycota	1	0.001%
26399	21K4Y@147550|Sordariomycetes	1	0.001%
26400	1F2AZ@1028384|Glomerellales	1	0.001%
26401	3R1RM@4890|Ascomycota	1	0.001%
26402	21Q80@147550|Sordariomycetes	1	0.001%
26403	1EW3Z@1028384|Glomerellales	1	0.001%
26404	2F36H@1|root	1	0.001%
26405	2T45G@2759|Eukaryota	1	0.001%
26406	38XV0@33154|Opisthokonta	1	0.001%
26407	3PXES@4751|Fungi	1	0.001%
26408	3RGFB@4890|Ascomycota	1	0.001%
26409	2082B@147541|Dothideomycetes	1	0.001%
26410	4KIG2@92860|Pleosporales	1	0.001%
26411	2EHK9@1|root	1	0.001%
26412	2SN7T@2759|Eukaryota	1	0.001%
26413	39WKI@33154|Opisthokonta	1	0.001%
26414	3NWE3@4751|Fungi	1	0.001%
26415	3QURK@4890|Ascomycota	1	0.001%
26416	21D0R@147550|Sordariomycetes	1	0.001%
26417	1F45P@1028384|Glomerellales	1	0.001%
26418	3A4F0@33154|Opisthokonta	1	0.001%
26419	3Q37A@4751|Fungi	1	0.001%
26420	3RK8Q@4890|Ascomycota	1	0.001%
26421	21QSJ@147550|Sordariomycetes	1	0.001%
26422	3TIEE@5125|Hypocreales	1	0.001%
26423	38EP5@33154|Opisthokonta	1	0.001%
26424	3NWYT@4751|Fungi	1	0.001%
26425	3QK6N@4890|Ascomycota	1	0.001%
26426	20CIY@147545|Eurotiomycetes	1	0.001%
26427	3B4VW@33183|Onygenales	1	0.001%
26428	3FS7T@34384|Arthrodermataceae	1	0.001%
26429	3QST9@4890|Ascomycota	1	0.001%
26430	1ZXWW@147541|Dothideomycetes	1	0.001%
26431	4KDZ5@92860|Pleosporales	1	0.001%
26432	2EEIQ@1|root	1	0.001%
26433	2SJY9@2759|Eukaryota	1	0.001%
26434	3AF73@33154|Opisthokonta	1	0.001%
26435	3PB3H@4751|Fungi	1	0.001%
26436	3R1PV@4890|Ascomycota	1	0.001%
26437	20GJW@147545|Eurotiomycetes	1	0.001%
26438	20FKH@147545|Eurotiomycetes	1	0.001%
26439	3MR7Y@451870|Chaetothyriomycetidae	1	0.001%
26440	3AGD6@33154|Opisthokonta	1	0.001%
26441	3PAJB@4751|Fungi	1	0.001%
26442	3QYBT@4890|Ascomycota	1	0.001%
26443	204KC@147541|Dothideomycetes	1	0.001%
26444	4KCTX@92860|Pleosporales	1	0.001%
26445	2CU4X@1|root	1	0.001%
26446	2RJ9H@2759|Eukaryota	1	0.001%
26447	38NEK@33154|Opisthokonta	1	0.001%
26448	3PQB4@4751|Fungi	1	0.001%
26449	3R9SY@4890|Ascomycota	1	0.001%
26450	208GN@147541|Dothideomycetes	1	0.001%
26451	4KARY@92860|Pleosporales	1	0.001%
26452	3NW36@4751|Fungi	1	0.001%
26453	3QKWG@4890|Ascomycota	1	0.001%
26454	20421@147541|Dothideomycetes	1	0.001%
26455	28RXT@1|root	1	0.001%
26456	2QYM5@2759|Eukaryota	1	0.001%
26457	38MEJ@33154|Opisthokonta	1	0.001%
26458	3PPAP@4751|Fungi	1	0.001%
26459	3R8K7@4890|Ascomycota	1	0.001%
26460	2071M@147541|Dothideomycetes	1	0.001%
26461	4KFW9@92860|Pleosporales	1	0.001%
26462	291UK@1|root	1	0.001%
26463	2R8QS@2759|Eukaryota	1	0.001%
26464	38KTV@33154|Opisthokonta	1	0.001%
26465	3PNPV@4751|Fungi	1	0.001%
26466	3R7XQ@4890|Ascomycota	1	0.001%
26467	21U2V@147550|Sordariomycetes	1	0.001%
26468	3UA96@5139|Sordariales	1	0.001%
26469	2CVI4@1|root	1	0.001%
26470	2RS2X@2759|Eukaryota	1	0.001%
26471	3AK4B@33154|Opisthokonta	1	0.001%
26472	3PF8R@4751|Fungi	1	0.001%
26473	3R13U@4890|Ascomycota	1	0.001%
26474	207B9@147541|Dothideomycetes	1	0.001%
26475	4KIIG@92860|Pleosporales	1	0.001%
26476	3NVFF@4751|Fungi	1	0.001%
26477	3QNTI@4890|Ascomycota	1	0.001%
26478	206EY@147541|Dothideomycetes	1	0.001%
26479	4KD4G@92860|Pleosporales	1	0.001%
26480	2CGH6@1|root	1	0.001%
26481	2T5MM@2759|Eukaryota	1	0.001%
26482	38ZIV@33154|Opisthokonta	1	0.001%
26483	3PZ56@4751|Fungi	1	0.001%
26484	3RI9V@4890|Ascomycota	1	0.001%
26485	206F0@147541|Dothideomycetes	1	0.001%
26486	4KHSR@92860|Pleosporales	1	0.001%
26487	3A35K@33154|Opisthokonta	1	0.001%
26488	3P3JG@4751|Fungi	1	0.001%
26489	3QR3M@4890|Ascomycota	1	0.001%
26490	215DI@147550|Sordariomycetes	1	0.001%
26491	3QY46@4890|Ascomycota	1	0.001%
26492	206UW@147541|Dothideomycetes	1	0.001%
26493	3MMSV@451867|Dothideomycetidae	1	0.001%
26494	204QM@147541|Dothideomycetes	1	0.001%
26495	4KJ2Q@92860|Pleosporales	1	0.001%
26496	2C62D@1|root	1	0.001%
26497	2QQZ5@2759|Eukaryota	1	0.001%
26498	3AASY@33154|Opisthokonta	1	0.001%
26499	3P7JB@4751|Fungi	1	0.001%
26500	3QZNC@4890|Ascomycota	1	0.001%
26501	203DC@147541|Dothideomycetes	1	0.001%
26502	4KG38@92860|Pleosporales	1	0.001%
26503	29M0A@1|root	1	0.001%
26504	2RU9I@2759|Eukaryota	1	0.001%
26505	39PBT@33154|Opisthokonta	1	0.001%
26506	3Q5PU@4751|Fungi	1	0.001%
26507	3RNS0@4890|Ascomycota	1	0.001%
26508	209UE@147541|Dothideomycetes	1	0.001%
26509	4KIE8@92860|Pleosporales	1	0.001%
26510	2EED5@1|root	1	0.001%
26511	2SJTR@2759|Eukaryota	1	0.001%
26512	39Y53@33154|Opisthokonta	1	0.001%
26513	3P1AP@4751|Fungi	1	0.001%
26514	3QS4W@4890|Ascomycota	1	0.001%
26515	207YK@147541|Dothideomycetes	1	0.001%
26516	4KI6E@92860|Pleosporales	1	0.001%
26517	2E4PH@1|root	1	0.001%
26518	2SBIU@2759|Eukaryota	1	0.001%
26519	3AA3X@33154|Opisthokonta	1	0.001%
26520	3P7WH@4751|Fungi	1	0.001%
26521	3QZ7R@4890|Ascomycota	1	0.001%
26522	2060P@147541|Dothideomycetes	1	0.001%
26523	4KFG5@92860|Pleosporales	1	0.001%
26524	COG5264@1|root	1	0.001%
26525	KOG4580@2759|Eukaryota	1	0.001%
26526	38D0A@33154|Opisthokonta	1	0.001%
26527	3NU6V@4751|Fungi	1	0.001%
26528	3QJDY@4890|Ascomycota	1	0.001%
26529	20V3Z@147548|Leotiomycetes	1	0.001%
26530	39299@33154|Opisthokonta	1	0.001%
26531	3P2CW@4751|Fungi	1	0.001%
26532	3QUN8@4890|Ascomycota	1	0.001%
26533	20JVN@147545|Eurotiomycetes	1	0.001%
26534	3SCM6@5042|Eurotiales	1	0.001%
26535	2F3RI@1|root	1	0.001%
26536	2T4R1@2759|Eukaryota	1	0.001%
26537	38YHU@33154|Opisthokonta	1	0.001%
26538	3PY4C@4751|Fungi	1	0.001%
26539	3RQVM@4890|Ascomycota	1	0.001%
26540	206BV@147541|Dothideomycetes	1	0.001%
26541	4KG1U@92860|Pleosporales	1	0.001%
26542	3NZ8C@4751|Fungi	1	0.001%
26543	3QR7F@4890|Ascomycota	1	0.001%
26544	20F5C@147545|Eurotiomycetes	1	0.001%
26545	3SAJQ@5042|Eurotiales	1	0.001%
26546	212G0@147550|Sordariomycetes	1	0.001%
26547	3TME1@5125|Hypocreales	1	0.001%
26548	3TZFX@5129|Hypocreaceae	1	0.001%
26549	2CZ1R@1|root	1	0.001%
26550	2S7VH@2759|Eukaryota	1	0.001%
26551	3A9VZ@33154|Opisthokonta	1	0.001%
26552	3P3VH@4751|Fungi	1	0.001%
26553	3QWFX@4890|Ascomycota	1	0.001%
26554	2033E@147541|Dothideomycetes	1	0.001%
26555	4KGNW@92860|Pleosporales	1	0.001%
26556	2EENR@1|root	1	0.001%
26557	2SK1F@2759|Eukaryota	1	0.001%
26558	3AFB1@33154|Opisthokonta	1	0.001%
26559	3PA2W@4751|Fungi	1	0.001%
26560	3QRMD@4890|Ascomycota	1	0.001%
26561	21748@147550|Sordariomycetes	1	0.001%
26562	1F3GC@1028384|Glomerellales	1	0.001%
26563	COG4297@1|root	1	0.001%
26564	2SBBY@2759|Eukaryota	1	0.001%
26565	3A48B@33154|Opisthokonta	1	0.001%
26566	3P4TH@4751|Fungi	1	0.001%
26567	3QW9I@4890|Ascomycota	1	0.001%
26568	20QI7@147545|Eurotiomycetes	1	0.001%
26569	3MXRP@451870|Chaetothyriomycetidae	1	0.001%
26570	20KBR@147545|Eurotiomycetes	1	0.001%
26571	3MUHY@451870|Chaetothyriomycetidae	1	0.001%
26572	2D292@1|root	1	0.001%
26573	2SKYH@2759|Eukaryota	1	0.001%
26574	3A3YK@33154|Opisthokonta	1	0.001%
26575	3P4EM@4751|Fungi	1	0.001%
26576	3QVIH@4890|Ascomycota	1	0.001%
26577	293PE@1|root	1	0.001%
26578	2RAK8@2759|Eukaryota	1	0.001%
26579	3AWZS@33154|Opisthokonta	1	0.001%
26580	3PZUC@4751|Fungi	1	0.001%
26581	3RIZX@4890|Ascomycota	1	0.001%
26582	208JV@147541|Dothideomycetes	1	0.001%
26583	4KIB7@92860|Pleosporales	1	0.001%
26584	38EKZ@33154|Opisthokonta	1	0.001%
26585	3NX35@4751|Fungi	1	0.001%
26586	3QPJ1@4890|Ascomycota	1	0.001%
26587	1ZXRG@147541|Dothideomycetes	1	0.001%
26588	4KGXH@92860|Pleosporales	1	0.001%
26589	KOG4075@1|root	1	0.001%
26590	KOG4075@2759|Eukaryota	1	0.001%
26591	3A1S5@33154|Opisthokonta	1	0.001%
26592	3P5Q4@4751|Fungi	1	0.001%
26593	3QVFF@4890|Ascomycota	1	0.001%
26594	202C8@147541|Dothideomycetes	1	0.001%
26595	4KF12@92860|Pleosporales	1	0.001%
26596	2D3XY@1|root	1	0.001%
26597	2ST5Y@2759|Eukaryota	1	0.001%
26598	3ACY0@33154|Opisthokonta	1	0.001%
26599	3P8SB@4751|Fungi	1	0.001%
26600	3R026@4890|Ascomycota	1	0.001%
26601	203F2@147541|Dothideomycetes	1	0.001%
26602	4KFHG@92860|Pleosporales	1	0.001%
26603	2EMI1@1|root	1	0.001%
26604	2SR67@2759|Eukaryota	1	0.001%
26605	3A7JY@33154|Opisthokonta	1	0.001%
26606	3P64U@4751|Fungi	1	0.001%
26607	3QYKB@4890|Ascomycota	1	0.001%
26608	2D6VM@1|root	1	0.001%
26609	2T33H@2759|Eukaryota	1	0.001%
26610	38WY4@33154|Opisthokonta	1	0.001%
26611	3Q0VC@4751|Fungi	1	0.001%
26612	3R9PT@4890|Ascomycota	1	0.001%
26613	20R2A@147545|Eurotiomycetes	1	0.001%
26614	3MXH6@451870|Chaetothyriomycetidae	1	0.001%
26615	3P46G@4751|Fungi	1	0.001%
26616	3RK82@4890|Ascomycota	1	0.001%
26617	20284@147541|Dothideomycetes	1	0.001%
26618	4KC2D@92860|Pleosporales	1	0.001%
26619	2ECDU@1|root	1	0.001%
26620	2SI9Q@2759|Eukaryota	1	0.001%
26621	39ZY8@33154|Opisthokonta	1	0.001%
26622	3P1TM@4751|Fungi	1	0.001%
26623	3QUN6@4890|Ascomycota	1	0.001%
26624	29P0P@1|root	1	0.001%
26625	2RWBY@2759|Eukaryota	1	0.001%
26626	39KJZ@33154|Opisthokonta	1	0.001%
26627	3Q4Z3@4751|Fungi	1	0.001%
26628	3RNB9@4890|Ascomycota	1	0.001%
26629	20UHK@147545|Eurotiomycetes	1	0.001%
26630	3A32A@33154|Opisthokonta	1	0.001%
26631	3P8H4@4751|Fungi	1	0.001%
26632	3QVBQ@4890|Ascomycota	1	0.001%
26633	20SBZ@147545|Eurotiomycetes	1	0.001%
26634	2BEP2@1|root	1	0.001%
26635	2S152@2759|Eukaryota	1	0.001%
26636	39WV5@33154|Opisthokonta	1	0.001%
26637	3P1W4@4751|Fungi	1	0.001%
26638	3RPP3@4890|Ascomycota	1	0.001%
26639	21SMV@147550|Sordariomycetes	1	0.001%
26640	3U694@5139|Sordariales	1	0.001%
26641	3UHI1@5148|Sordariaceae	1	0.001%
26642	2CHPW@1|root	1	0.001%
26643	2SM1I@2759|Eukaryota	1	0.001%
26644	3A7RJ@33154|Opisthokonta	1	0.001%
26645	3P3R5@4751|Fungi	1	0.001%
26646	3R1YG@4890|Ascomycota	1	0.001%
26647	21B6S@147550|Sordariomycetes	1	0.001%
26648	2EE0B@1|root	1	0.001%
26649	2SJHE@2759|Eukaryota	1	0.001%
26650	3A01X@33154|Opisthokonta	1	0.001%
26651	3P2F5@4751|Fungi	1	0.001%
26652	3R11B@4890|Ascomycota	1	0.001%
26653	2EC0H@1|root	1	0.001%
26654	2SHZH@2759|Eukaryota	1	0.001%
26655	39XG4@33154|Opisthokonta	1	0.001%
26656	3NZ1B@4751|Fungi	1	0.001%
26657	3QQNA@4890|Ascomycota	1	0.001%
26658	215K3@147550|Sordariomycetes	1	0.001%
26659	1EXSY@1028384|Glomerellales	1	0.001%
26660	29BN8@1|root	1	0.001%
